id,cover,genres,name,platforms,summary,url,first_release_date,involved_companies
358803,,"[{'id': 7, 'name': 'Music'}]","Beatstar: Beatstar Originals - ""Rattlin' Rhythm""",,,https://www.igdb.com/games/beatstar-beatstar-originals-rattlin-rhythm,,"[{'id': 335459, 'company': {'id': 18662, 'name': 'Space Ape'}}]"
55072,"{'id': 80086, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1psm.jpg'}","[{'id': 31, 'name': 'Adventure'}]",Rush: A Disney Pixar Adventure,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 12, 'name': 'Xbox 360'}, {'id': 49, 'name': 'Xbox One'}]","Rush: A Disney Pixar Adventure invites families and fans of all ages to experience the worlds of six beloved Disney•Pixar films like never before. Team up with characters from “The Incredibles,” “Ratatouille,” “Up,” “Cars”, “Toy Story”, and “Finding Dory” to solve puzzles and uncover hidden secrets all remastered in 4K Ultra HD and HDR.

You and your favorite Pixar character can interact on screen and play cooperatively to solve challenges. Move from fast-paced puzzle-solving to moments of pulse-pounding agility and speed.",https://www.igdb.com/games/rush-a-disney-pixar-adventure,1332201600.0,"[{'id': 70300, 'company': {'id': 442, 'name': 'Asobo Studio'}}, {'id': 70301, 'company': {'id': 1010, 'name': 'Microsoft Studios'}}]"
141348,"{'id': 120897, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2la9.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}]",Sanjijukugo Flash,"[{'id': 82, 'name': 'Web browser'}]","Sanjijukugo Flash is a free mini Flash game provided by GAMEDESIGN. It's very simular to Yojijukugo Flash. ""Sanjijukugo"" is a Japanese idiom consisting of 3 kanji.
In each stage, some kanji are randomly placed. The goal is to construct Sanjijukugo by rearranging them with a mouse in all 5 stages.",https://www.igdb.com/games/sanjijukugo-flash,1112227200.0,"[{'id': 114047, 'company': {'id': 30255, 'name': 'GAMEDESIGN'}}]"
113576,"{'id': 70627, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1ihv.jpg'}","[{'id': 9, 'name': 'Puzzle'}]",Super Blox,"[{'id': 34, 'name': 'Android'}]","Fun puzzle game for the whole family. Move the blocks around to make them all green. Now, can you do it in the least number of moves? 
 
Challenge yourself with 80 original levels in 4 unique level packs. As you progress through the game, levels become incrementally harder and new block types are revealed. Simple to play, but tricky to master.",https://www.igdb.com/games/super-blox,1545609600.0,
109744,,"[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Dragon valley,,"Dragon valley is a first-person action adventure game with realistic model and exciting process. Players are located in a grand canyon.You can use two weapons, bow and sword. Destroy all dragons in the canyon alive and you will win.There are two weapons, bow and sword in front of the birth point. You can attack when you pick up. Players can switch freely. 
WASD controls the task； 
F picks up the weapon； 
Mouse wheel switch weapons； 
Mouse control perspective；",https://www.igdb.com/games/dragon-valley,,
337586,,"[{'id': 15, 'name': 'Strategy'}]",Royal Defense: Ancient Menace,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","The dwarven kingdom struggles against the Ancient Menace, who only wants to crush the dwarves and claim their territory. To defeat the monstrous hordes, you must construct defensive towers and units and learn to wield powerful spells.",https://www.igdb.com/games/royal-defense-ancient-menace,,
2380,"{'id': 228953, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4wnt.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Rise of the Triad: Dark War,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 39, 'name': 'iOS'}, {'id': 14, 'name': 'Mac'}, {'id': 13, 'name': 'DOS'}]","Rise of the Triad, a first-person shooter, is the successor of Wolfenstein 3D, with a somewhat improved 3D engine. Everything is still composed from blocks, but multiple vertical levels have been added; there are stairs made of platforms floating in air, and jump pads which launch you (and the enemies) high up so that you can walk over tall barriers in your way.",https://www.igdb.com/games/rise-of-the-triad-dark-war,787968000.0,"[{'id': 19685, 'company': {'id': 228, 'name': 'FormGen'}}, {'id': 272035, 'company': {'id': 188, 'name': 'Apogee Software'}}, {'id': 272036, 'company': {'id': 188, 'name': 'Apogee Software'}}, {'id': 265469, 'company': {'id': 4132, 'name': 'icculus.org'}}, {'id': 265470, 'company': {'id': 4131, 'name': 'Mobila Interactive'}}, {'id': 265471, 'company': {'id': 224, 'name': '3D Realms'}}]"
144191,"{'id': 132549, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2u9x.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 32, 'name': 'Indie'}]",Gravity Mastery,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","A perspective-disorienting puzzler where the definition of down is yours to decide. Change to flow of gravity to complete each of The Adviser's varied, but logical tests. Can you become proficient enough to control the six directions and master gravity? 
 
The current master of gravity, The Adviser, has created a gauntlet of trials to test all those who believe that they are deserving of being the new master of gravity. Any and all challengers are welcome to try their hands and engage their mind in the worlds devised to confuse and disorient. 
 
The rules are simple. Each trial consists of several red cubes and green spheres. Once every red cube simultaneously contains a green sphere, then the trial has been successfully completed. 
 
- Campaign - A series of hand-crafted levels with a progressing level of difficulty. 
- Compounding Game Mechanics - Compete in levels with an ever-expanding list of possible game mechanics. 
- Time Trial - Race against the clock to beat the par time for a level in time trial mode. 
- Minimalistic Art - An art style where every resource at your disposal is visually apparent and clearly defined.",https://www.igdb.com/games/gravity-mastery,1615334400.0,"[{'id': 120361, 'company': {'id': 32258, 'name': 'RedZyrro'}}]"
236562,"{'id': 324334, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6y9a.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",Out of Nowhere,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Be in control of a dog in an adventure action horror game set in a full of mysteries fantasy medieval open world where aliens took over and there is no one left to help you. Explore the different areas to find out how to defeat them.,https://www.igdb.com/games/out-of-nowhere,1708041600.0,"[{'id': 248278, 'company': {'id': 49075, 'name': 'Fazedor De Jogos'}}]"
321416,"{'id': 420250, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co909m.jpg'}",,Starlaxy Cats,"[{'id': 34, 'name': 'Android'}]","Save the planet!
Help your cats on their one-way journey to space to protect and save the planet in an action-packed shoot 'em up adventure, featuring various characters, adversaries, and more!

A threat from outer space is approaching, and you will need to utilize different tools and upgrades for your spaceship, piloted by one of your adorable cats. Together, they will do their best to rescue planet Earth.",https://www.igdb.com/games/starlaxy-cats,1710201600.0,
5072,"{'id': 96970, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co22tm.jpg'}","[{'id': 14, 'name': 'Sport'}]",Nicktoons MLB,"[{'id': 5, 'name': 'Wii'}, {'id': 12, 'name': 'Xbox 360'}, {'id': 20, 'name': 'Nintendo DS'}]",Nicktoons MLB features Nicktoon characters new and old facing off against actual MLB teams and players. The only game to see Powdered Toast Man hit a home run off C.C. Sabathia.,https://www.igdb.com/games/nicktoons-mlb,1315872000.0,"[{'id': 12231, 'company': {'id': 392, 'name': 'High Voltage Software'}}, {'id': 261088, 'company': {'id': 2001, 'name': '2K Play'}}, {'id': 261089, 'company': {'id': 1316, 'name': 'Black Lantern Studios'}}]"
276308,"{'id': 344833, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7e2p.jpg'}",,My Night Sun All Games,"[{'id': 49, 'name': 'Xbox One'}]","A Bundle containing all My Night Sun Games games.
Includes: 3 Xbox games and 3 Windows games.",https://www.igdb.com/games/my-night-sun-all-games,1699574400.0,
231605,"{'id': 315754, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6rmy.jpg'}",,Kremling Krushin,"[{'id': 82, 'name': 'Web browser'}]","Kremling Krushin was an online Flash game released to promote the Game Boy Color release of Donkey Kong Country. It could be played on the game's official website, which is currently no longer in use by Nintendo.",https://www.igdb.com/games/kremling-krushin,978220800.0,"[{'id': 200461, 'company': {'id': 70, 'name': 'Nintendo'}}]"
54416,"{'id': 292188, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co69gc.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 35, 'name': 'Card & Board Game'}]",Sushi Bar Express,"[{'id': 130, 'name': 'Nintendo Switch'}]","Experience the dizzying life of a top sushi chef as you prepare sushi dishes in this exciting time-management cooking adventure.

Serve hordes of demanding patrons and build-up your menu by purchasing more recipes, to take with you to bigger and better restaurants.

Start a career as a sushi chef and absorb all of the wise teachings of your master. Slice, dice, roll and hammer sushi, and then serve it to customers as quickly as you can. Make sashimi, roll uramaki, pour sake, and feed the hungry hordes to collect cash. Catch coins as they fly by, and use the money you make to upgrade your equipment and purchase more recipes.

The characters and tone of Sushi Bar Express are presented in a light-hearted and comical style, designed to appeal to all types of players – ranging from children to adults, and all genders. Whimsical humour offers a counterpoint to the manic plate-juggling gameplay and helps players to feel comfortable and entertained throughout the game.",https://www.igdb.com/games/sushi-bar-express,1679529600.0,"[{'id': 208427, 'company': {'id': 8386, 'name': 'Funbox Media Ltd'}}]"
328850,,,Fox McCloud's Blazing Blueberry Blast Off,"[{'id': 82, 'name': 'Web browser'}]",,https://www.igdb.com/games/fox-mcclouds-blazing-blueberry-blast-off,1041292800.0,"[{'id': 304283, 'company': {'id': 70, 'name': 'Nintendo'}}]"
172416,"{'id': 180580, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3vc4.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}]",新斗罗大陆：动画卡牌新霸主！,"[{'id': 55, 'name': 'Legacy Mobile Device'}]",A popular game adaptation of the chinese manhua/novel/anime Soul Land/Douluo Dalu/Combat Continent by the author TangJiaSanShao. Free gifts and perks available to enable free players to thrive even without recharging or spending money. Experience the awesome storyline and unlock new features as you progress through the game,https://www.igdb.com/games/xin-dou-luo-da-lu-dong-hua-qia-pai-xin-ba-zhu,1619481600.0,"[{'id': 150232, 'company': {'id': 37772, 'name': 'Game Hours Company Limited'}}]"
196386,,"[{'id': 12, 'name': 'Role-playing (RPG)'}]",Jade Dynasty: New Fantasy,"[{'id': 39, 'name': 'iOS'}]","Jade Dynasty: New Fantasy presents the eight sects and classic plot in the popular novel Jade Dynasty. With advanced technology the game not only presents the classic eighteen areas but also expanded the world! The Mortal Realm is within your reach.
In this world there are so many amazing things for you to see! You can ride a sword and fly into the sky or down into the ocean. Wherever you go, you can find something new! The game involved elements, terrains and brand new turn-based combat system, which means every step you take can make a difference!",https://www.igdb.com/games/jade-dynasty-new-fantasy,1647216000.0,
300591,"{'id': 382113, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co86u9.jpg'}","[{'id': 8, 'name': 'Platform'}]",Protectron 23 vs. the Alien Armada,"[{'id': 82, 'name': 'Web browser'}]","Fight your way through waves of alien drones, to make it to the ALIEN BOSS and destroy it!",https://www.igdb.com/games/protectron-23-vs-the-alien-armada,1135987200.0,"[{'id': 266193, 'company': {'id': 49707, 'name': 'Kaboose'}}]"
272471,"{'id': 338252, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co78zw.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 32, 'name': 'Indie'}]",Nightmare Before Disney 2 April Fools,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Nightmare Before Disney 2 is an April Fools game made by StellaWisps.,https://www.igdb.com/games/nightmare-before-disney-2-april-fools,1491004800.0,"[{'id': 235150, 'company': {'id': 50240, 'name': 'StellaWisps'}}]"
361237,"{'id': 482933, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/coacmt.jpg'}","[{'id': 10, 'name': 'Racing'}, {'id': 14, 'name': 'Sport'}, {'id': 33, 'name': 'Arcade'}]",Arcade Archives: Aqua Jet,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 130, 'name': 'Nintendo Switch'}]","""AQUA JET"" is a marine sports game released by NAMCO LIMITED (current Bandai Namco Entertainment Inc.) in 1996.

This game stood out at arcades at the time thanks to its large jet ski-style cabinet.
Savor the thrill of racing across shimmering waves under the blazing sun in a stunning, resort-like setting brought to life by the ""System Super 22"" hardware!",https://www.igdb.com/games/arcade-archives-aqua-jet,1755129600.0,"[{'id': 337011, 'company': {'id': 13956, 'name': 'Namco Limited'}}, {'id': 337010, 'company': {'id': 17183, 'name': 'HAMSTER'}}]"
343281,"{'id': 456915, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9sk3.jpg'}","[{'id': 15, 'name': 'Strategy'}, {'id': 16, 'name': 'Turn-based strategy (TBS)'}, {'id': 32, 'name': 'Indie'}, {'id': 35, 'name': 'Card & Board Game'}]",Watchword,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]",Watchword is the anagram roguelike. Strategically spell real and made-up words while using magical rule-bending books to score massively satisfying combos. Build your deck of letter tiles and find synergies in this endlessly re-playable twist on classic word games.,https://www.igdb.com/games/watchword,1757894400.0,"[{'id': 322664, 'company': {'id': 63744, 'name': 'Big Quail Games'}}]"
274410,"{'id': 428309, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co96hh.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 32, 'name': 'Indie'}]",Final Fantasy Sonic X: Episode 5,"[{'id': 82, 'name': 'Web browser'}]",The fifth installment to the FFSX series.,https://www.igdb.com/games/final-fantasy-sonic-x-episode-5,1136851200.0,"[{'id': 237196, 'company': {'id': 49657, 'name': 'BlackDevilX'}}]"
234914,"{'id': 405789, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8p3x.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 15, 'name': 'Strategy'}, {'id': 16, 'name': 'Turn-based strategy (TBS)'}]",Feudalism,"[{'id': 82, 'name': 'Web browser'}]","Feudalism is an strategy/RPG with open world, so you can go wherever you want and fight anyone.

You start with only one city where you can recruit soldiers, but the bigger city you capture, the better troops you gain.",https://www.igdb.com/games/feudalism--1,1190246400.0,
271748,"{'id': 337337, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co78ah.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Keeper Of The Hell Gate,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Medium-sized runic map. It is based on the progs_dump mod (included) and a few extra models and sounds as well as a music track by the author. The map source is included.,https://www.igdb.com/games/keeper-of-the-hell-gate,1586995200.0,
63708,"{'id': 138665, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2yzt.jpg'}","[{'id': 13, 'name': 'Simulator'}]",Densha de GO! Shinkansen: Sanyou Shinkansen-hen,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 8, 'name': 'PlayStation 2'}]","Densha de Go! Shinkansen: Sanyoushinkansen-hen (loosely translated to ""Go by Train! Shinkansen: Sanyou Shinkansen Edition"") is an electric train driving simulation game developed and published by Taito for the PlayStation 2 in Japan on September 20, 2001. It was later ported to the PC by Unbalance on December 13, 2002.

A spin-off of the Densha de Go! series, Shinkansen focuses on the titular high-speed rail line San'yō Shinkansen (through the entire route both ways, between Shin-Ōsaka and Hakata).

The game was later ported to the Wii as Densha de Go! Shinkansen EX: Sanyoushinkansen-hen (loosely translated to ""Go by Train! Shinkansen EX: Sanyou Shinkansen Edition"") on March 1, 2007. This version features a new ""Kids Mode"" utilizing the Wii Remote's motion control.",https://www.igdb.com/games/densha-de-go-shinkansen-sanyou-shinkansen-hen,1000944000.0,"[{'id': 127372, 'company': {'id': 817, 'name': 'Taito'}}, {'id': 127373, 'company': {'id': 31702, 'name': 'Taito GM R&D Sect. #2'}}, {'id': 127374, 'company': {'id': 30161, 'name': 'Unbalance Corporation'}}]"
121976,"{'id': 172339, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3oz7.jpg'}","[{'id': 10, 'name': 'Racing'}, {'id': 13, 'name': 'Simulator'}, {'id': 32, 'name': 'Indie'}]",Drift of the Hill,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",In DOTH you will have to master the art of drifting in the mountain passes!,https://www.igdb.com/games/drift-of-the-hill,1581638400.0,"[{'id': 83899, 'company': {'id': 14313, 'name': 'RewindApp'}}]"
